occ,portability,weighted_employment,portability_per_million,occ_title,rank,percentile,rank_per_worker,percentile_per_worker
8465,0.020028725751156464,87158.95820000001,0.2297953780631176,"Other textile, apparel, and furnishings workers",469,10.857142857142854,319,39.42857142857142
7040,0.01975879214646516,138562.4938,0.1425984160979727,"Electric motor, power tool, and related repairers",470,10.666666666666668,426,19.047619047619047
2723,0.01960921491789947,130949.80010000001,0.14974604698078856,"Umpires, referees, and other sports officials",471,10.476190476190473,415,21.142857142857142
9265,0.01932209783531633,81726.8059,0.2364230147322609,Other rail transportation workers,472,10.285714285714286,311,40.95238095238095
4255,0.019162984208531287,99976.47409999999,0.1916749353389258,Other grounds maintenance workers,473,10.095238095238091,354,32.76190476190476
8630,0.019046993101662406,246648.2853,0.07722329420816941,Miscellaneous plant and system operators,474,9.904761904761905,488,7.2380952380952435
7350,0.019036965965341712,174138.9913,0.10932052507726747,"Maintenance workers, machinery",475,9.714285714285719,462,12.190476190476197
6950,0.018650085382819332,267069.8448,0.06983223956559295,Other extraction workers,476,9.523809523809524,498,5.333333333333334
2632,0.01844162306566733,172335.5392,0.10700998268421776,Fashion designers,477,9.333333333333337,465,11.619047619047617
8510,0.0183987666592433,69084.7647,0.2663216229966156,Furniture finishers,478,9.142857142857142,277,47.42857142857143
1320,0.017926357749859352,926221.7112,0.01935428368077683,Aerospace engineers,479,8.952380952380956,524,0.3809523809523818
1005,0.01753896269612507,229746.9738,0.07634034262141419,Computer and information research scientists,480,8.76190476190476,491,6.666666666666665
8530,0.017348517535194206,115813.1284,0.14979750374478448,"Sawing machine setters, operators, and tenders, wood",481,8.571428571428575,414,21.333333333333336
8130,0.016201675285185926,211911.5868,0.0764548816317293,Tool and die makers,482,8.380952380952378,490,6.857142857142861
5040,0.016113205242216863,10996.0566,1.4653621592141373,"Communications equipment operators, all other",483,8.190476190476193,4,99.42857142857143
9650,0.016091337102174738,85735.1902,0.18768649214677707,Pumping station operators,484,7.9999999999999964,362,31.23809523809524
3120,0.015312629973561004,35213.9096,0.43484606360098693,Podiatrists,485,7.80952380952381,148,72.0
2631,0.014736397605082694,80847.9647,0.18227295714573127,Commercial and industrial designers,486,7.619047619047614,370,29.714285714285715
8720,0.01361708280941599,112583.2547,0.1209512271225535,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",487,7.428571428571429,452,14.095238095238095
8335,0.01329221033514598,78801.5084,0.16867964338543015,Shoe and leather workers,488,7.2380952380952435,386,26.66666666666667
9110,0.012519067274265158,65790.7617,0.1902860971780656,"Ambulance drivers and attendants, except emergency medical technicians",489,7.0476190476190474,356,32.38095238095238
3900,0.01237694635114125,41735.82,0.2965545268103334,Animal control workers,490,6.857142857142861,249,52.761904761904766
1640,0.012376059666030566,151634.251,0.08161783755591319,Conservation scientists and foresters,491,6.666666666666665,486,7.619047619047614
8256,0.012135283687893681,64162.426499999994,0.18913380228682097,Print binding and finishing workers,492,6.47619047619048,358,31.999999999999996
6210,0.011621116576291703,102348.5129,0.11354455719006057,Boilermakers,493,6.285714285714283,458,12.952380952380949
1340,0.011460464533325096,177842.05310000002,0.06444181414662883,Bioengineers and biomedical engineers,494,6.0952380952380985,501,4.761904761904767
8850,0.011376106498898487,51352.429000000004,0.221530056521737,Adhesive bonding machine operators and tenders,495,5.9047619047619015,327,37.904761904761905
1710,0.011333222484446003,57994.961299999995,0.19541736437792923,Atmospheric and space scientists,496,5.714285714285716,348,33.904761904761905
6540,0.011301795991047168,130509.3226,0.08659761437645504,Solar photovoltaic installers,497,5.52380952380952,483,8.190476190476193
7850,0.011057072206984144,74995.4295,0.14743661421372545,Food cooking machine operators and tenders,498,5.333333333333334,419,20.380952380952376
6040,0.010887715122773287,233234.3008,0.04668144902112652,"Graders and sorters, agricultural products",499,5.142857142857138,509,3.23809523809524
8365,0.010603350919580062,143224.983,0.07403283070789446,"Textile machine setters, operators, and tenders",500,4.9523809523809526,494,6.0952380952380985
6850,0.0102957448036441,211737.2241,0.048625105233180865,Underground mining machine operators,501,4.761904761904767,508,3.4285714285714253
6010,0.01001232813047984,81642.3475,0.12263645567614084,Agricultural inspectors,502,4.571428571428571,450,14.476190476190476
8025,0.009826152987673482,39987.792,0.2457288211280453,"Other machine tool setters, operators, and tenders, metal and plastic",503,4.380952380952385,301,42.85714285714286
7830,0.009798494255033152,57885.6386,0.1692733204991048,"Food and tobacco roasting, baking, and drying machine operators and tenders",504,4.190476190476189,385,26.857142857142858
7360,0.00975307961735197,273399.8136,0.0356733221172612,Millwrights,505,4.0000000000000036,512,2.6666666666666616
9300,0.009157976229351456,138378.0275,0.06618085540604672,Sailors and marine oilers,506,3.809523809523807,500,4.9523809523809526
8910,0.008325340214880768,22012.581599999998,0.3782082613554409,Etchers and engravers,507,3.6190476190476217,183,65.33333333333333
1700,0.008072745659994536,118997.2227,0.06783978211278485,Astronomers and physicists,508,3.4285714285714253,499,5.142857142857138
7730,0.007425389360141159,31715.242000000002,0.23412683908075363,Engine and other machine assemblers,509,3.23809523809524,314,40.38095238095239
8040,0.0072839622356749255,94990.00899999999,0.07668135114793942,"Metal furnace operators, tenders, pourers, and casters",510,3.0476190476190435,489,7.0476190476190474
5910,0.007038810931179164,43296.009099999996,0.1625741281354998,Proofreaders and copy markers,511,2.857142857142858,397,24.571428571428566
2700,0.006827575784678693,245526.609,0.027807885314290695,Actors,512,2.6666666666666616,520,1.1428571428571455
8540,0.006783116322702586,93360.52249999999,0.07265508098139217,"Woodworking machine setters, operators, and tenders, except sawing",513,2.4761904761904763,495,5.9047619047619015
9310,0.006705573697342569,200804.32650000002,0.033393571813018524,Ship and boat captains and operators,514,2.285714285714291,514,2.285714285714291
6740,0.0065838082483895,72125.16709999999,0.09128309178488546,Rail-track laying and maintenance equipment operators,515,2.0952380952380945,480,8.76190476190476
2740,0.005844707046293244,61623.1477,0.0948459672126298,Dancers and choreographers,516,1.904761904761909,476,9.523809523809524
7030,0.005825598372074457,39777.8504,0.14645332297982738,Avionics technicians,517,1.7142857142857126,421,19.999999999999996
6115,0.005825214056085821,144573.8704,0.040292302059624606,Fishing and hunting workers,518,1.5238095238095273,511,2.857142857142858
8730,0.005476141346012483,57746.2113,0.09483117979053429,"Furnace, kiln, oven, drier, and kettle operators and tenders",519,1.3333333333333308,477,9.333333333333337
8940,0.005296529492173003,32026.256,0.16538085164163438,Tire builders,520,1.1428571428571455,391,25.71428571428571
6800,0.00499809768984888,152817.6757,0.03270627999643683,"Derrick, rotary drill, and service unit operators, oil and gas",521,0.952380952380949,515,2.0952380952380945
7560,0.004884845260564338,69245.0037,0.07054437142826432,Riggers,522,0.7619047619047636,497,5.52380952380952
6835,0.004366899479839913,77806.57949999999,0.05612506690182818,"Explosives workers, ordnance handling experts, and blasters",523,0.5714285714285672,505,4.0000000000000036
1520,0.0036829628854165328,169645.4997,0.021709758831972913,Petroleum engineers,524,0.3809523809523818,523,0.5714285714285672
1440,0.0033810308840183365,59095.3094,0.057213185248478224,Marine engineers and naval architects,525,0.19047619047618536,504,4.190476190476189
